# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s3\data\JG076E_FP004-RP004x_Set_I.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-07-20 10:55:32 AM EDT
# Run End Date/Time: 2022-07-20 12:51:31 PM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:32:35 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:32:41 PM EDT
"Well","Well Position","Cycle Number","TET","ROX","HEX","SUN"
"71","C23","8",,"150471.12",,"71104.44"
"71","C23","9",,"150393.75",,"70966.25"
"71","C23","10",,"150374.12",,"70934.26"
"71","C23","11",,"150321.69",,"71017.305"
"71","C23","12",,"150427.52",,"71262.01"
"71","C23","13",,"150331.17",,"71521.55"
"71","C23","14",,"150339.14",,"71764.44"
"71","C23","15",,"150446.67",,"72088.09"
"71","C23","16",,"150325.25",,"72992.79"
"71","C23","17",,"150358.83",,"74495.266"
"71","C23","18",,"150218.4",,"76796.62"
"71","C23","19",,"150153.28",,"80803.96"
"71","C23","20",,"149875.67",,"87536.56"
"71","C23","21",,"149569.86",,"97046.44"
"71","C23","22",,"149454.78",,"109113.84"
"71","C23","23",,"149155.58",,"122967.15"
"71","C23","24",,"148823.33",,"136644.12"
"71","C23","25",,"148555.84",,"148278.55"
"71","C23","26",,"148433.45",,"157455.25"
"71","C23","27",,"148073.62",,"164165.66"
"71","C23","28",,"147794.5",,"169263.56"
"71","C23","29",,"147784.6",,"173026.05"
"71","C23","30",,"147637.88",,"175925.28"
"71","C23","31",,"147656.52",,"178592.89"
"71","C23","32",,"147720.56",,"180705.84"
"71","C23","33",,"147572.64",,"182587.48"
"71","C23","34",,"147484.34",,"184594.67"
"71","C23","35",,"147307.27",,"186659.97"
"71","C23","36",,"147291.72",,"188535.6"
"71","C23","37",,"147282.73",,"190281.2"
"71","C23","38",,"147167.31",,"192092.06"
"71","C23","39",,"147139.88",,"193885.17"
"71","C23","40",,"147199.19",,"195869.06"
"71","C23","41",,"147179.42",,"197541.11"
"71","C23","42",,"146989.08",,"199265.64"
"71","C23","43",,"146956.98",,"200944.17"
"71","C23","44",,"146743.14",,"202689.28"
"71","C23","45",,"146611.92",,"204775.23"
"71","C23","46",,"146625.95",,"206379.77"
"71","C23","47",,"146609.11",,"207877.36"
"71","C23","48",,"146609.39",,"209492.3"
"71","C23","49",,"146509.4",,"211193.73"
"71","C23","50",,"146316.88",,"212999.27"
"71","C23","51",,"146393.48",,"214448.0"
"71","C23","52",,"146510.55",,"216068.23"
"71","C23","53",,"146342.16",,"217852.31"
"71","C23","54",,"146280.66",,"219802.67"
"71","C23","55",,"146218.44",,"221463.48"
"71","C23","56",,"146051.06",,"222967.4"
"71","C23","57",,"146104.42",,"224778.62"
"71","C23","58",,"146008.47",,"226615.14"
"71","C23","59",,"145948.33",,"228495.55"
"71","C23","60",,"146095.83",,"230458.36"
"71","C23","61",,"145952.98",,"232981.38"
"71","C23","62",,"145804.55",,"235340.67"
"71","C23","63",,"145734.83",,"238634.88"
"71","C23","64",,"145525.08",,"242915.03"
"71","C23","65",,"145390.5",,"247975.5"
"71","C23","66",,"145383.62",,"254070.92"
"71","C23","67",,"145309.83",,"260920.67"
"71","C23","68",,"145026.1",,"268945.12"
"71","C23","69",,"144766.52",,"278081.7"
"71","C23","70",,"144567.7",,"286860.9"
"71","C23","71",,"144328.25",,"295822.44"
"71","C23","72",,"144059.47",,"305362.62"
"71","C23","73",,"143796.9",,"314941.06"
"71","C23","74",,"143468.94",,"324170.97"
"71","C23","75",,"143246.56",,"333301.25"
"71","C23","76",,"143080.86",,"342171.9"
"71","C23","77",,"142848.69",,"350679.6"
"71","C23","78",,"142663.48",,"359325.38"
"71","C23","79",,"142513.69",,"367545.0"
"71","C23","80",,"142273.62",,"376174.38"
"71","C23","81",,"142005.98",,"384433.0"
"71","C23","82",,"141828.9",,"391853.94"
"71","C23","83",,"141652.84",,"399599.44"
"71","C23","84",,"141509.0",,"408252.78"
"71","C23","85",,"141351.77",,"415222.53"
"71","C23","86",,"141229.5",,"421376.16"
"71","C23","87",,"141088.14",,"428469.66"
"71","C23","88",,"140907.52",,"435610.56"
"71","C23","89",,"140656.11",,"441350.06"
"71","C23","90",,"140597.48",,"447292.25"
"72","C24","1",,"151921.33",,"69171.3"
"72","C24","2",,"151635.39",,"69074.15"
"72","C24","3",,"150860.86",,"68843.65"
"72","C24","4",,"149186.31",,"68458.836"
"72","C24","5",,"147449.98",,"67989.68"
"72","C24","6",,"145906.44",,"67372.83"
"72","C24","7",,"144878.67",,"67017.98"
"72","C24","8",,"144539.77",,"66966.516"
"72","C24","9",,"144491.0",,"67000.32"
"72","C24","10",,"144340.08",,"67086.89"
"72","C24","11",,"144244.25",,"67574.016"
"72","C24","12",,"144539.44",,"68589.22"
"72","C24","13",,"144516.4",,"70467.5"
"72","C24","14",,"144541.33",,"73772.16"
"72","C24","15",,"144356.55",,"79617.24"
"72","C24","16",,"144096.88",,"88513.734"
"72","C24","17",,"143755.55",,"101083.62"
"72","C24","18",,"143410.77",,"116030.02"
"72","C24","19",,"143221.48",,"131557.66"
"72","C24","20",,"143197.81",,"145186.95"
"72","C24","21",,"143099.44",,"156107.48"
"72","C24","22",,"143000.92",,"163787.19"
"72","C24","23",,"142877.0",,"169552.75"
"72","C24","24",,"142807.7",,"173006.16"
"72","C24","25",,"142433.05",,"175393.88"
"72","C24","26",,"142275.1",,"177162.89"
"72","C24","27",,"142374.94",,"178253.48"
"72","C24","28",,"142343.16",,"179435.58"
"72","C24","29",,"142486.03",,"180095.72"
"72","C24","30",,"142544.1",,"180864.3"
"72","C24","31",,"142438.64",,"181221.33"
"72","C24","32",,"142368.53",,"181990.45"
"72","C24","33",,"142302.7",,"182670.86"
"72","C24","34",,"142429.64",,"183144.47"
"72","C24","35",,"142329.47",,"183259.36"
"72","C24","36",,"142235.7",,"183355.38"
"72","C24","37",,"142348.4",,"184210.11"
"72","C24","38",,"142301.25",,"184919.86"
"72","C24","39",,"142330.3",,"185424.11"
"72","C24","40",,"142228.52",,"185857.61"
"72","C24","41",,"142102.25",,"186096.36"
"72","C24","42",,"142064.61",,"186862.94"
"72","C24","43",,"142255.06",,"187317.08"
"72","C24","44",,"142324.36",,"187900.55"
"72","C24","45",,"142357.16",,"188089.86"
"72","C24","46",,"142266.25",,"188548.25"
"72","C24","47",,"142236.12",,"189341.31"
"72","C24","48",,"142239.97",,"189630.56"
"72","C24","49",,"142385.03",,"190139.94"
"72","C24","50",,"142222.94",,"190524.06"
"72","C24","51",,"142088.98",,"190822.28"
"72","C24","52",,"142146.86",,"191182.77"
"72","C24","53",,"142270.38",,"191791.55"
"72","C24","54",,"142271.81",,"192415.14"
"72","C24","55",,"142222.56",,"192887.19"
"72","C24","56",,"142180.58",,"193341.56"
"72","C24","57",,"142423.62",,"193819.1"
"72","C24","58",,"142488.42",,"194238.1"
"72","C24","59",,"142390.08",,"194514.02"
"72","C24","60",,"142317.2",,"195094.42"
"72","C24","61",,"142262.14",,"195733.81"
"72","C24","62",,"142280.08",,"195983.98"
"72","C24","63",,"142104.55",,"196144.31"
"72","C24","64",,"142009.52",,"196696.14"
"72","C24","65",,"142161.73",,"197592.17"
"72","C24","66",,"142190.9",,"198392.17"
"72","C24","67",,"142161.69",,"198761.88"
"72","C24","68",,"142150.73",,"199126.94"
"72","C24","69",,"142198.44",,"199637.14"
"72","C24","70",,"142228.66",,"200308.27"
"72","C24","71",,"142272.1",,"200690.62"
"72","C24","72",,"142250.75",,"200991.06"
"72","C24","73",,"142342.17",,"201635.45"
"72","C24","74",,"142225.98",,"202400.95"
"72","C24","75",,"142006.05",,"203641.38"
"72","C24","76",,"141908.73",,"205088.39"
"72","C24","77",,"142016.44",,"206723.88"
"72","C24","78",,"142001.1",,"208744.02"
"72","C24","79",,"142126.67",,"211751.88"
"72","C24","80",,"142039.69",,"215702.66"
"72","C24","81",,"141873.45",,"220657.39"
"72","C24","82",,"141685.0",,"226668.75"
"72","C24","83",,"141371.1",,"234038.81"
"72","C24","84",,"141257.08",,"242807.61"
"72","C24","85",,"141213.08",,"252520.08"
"72","C24","86",,"140798.45",,"262447.12"
"72","C24","87",,"140668.11",,"272303.97"
"72","C24","88",,"140637.22",,"282172.72"
"72","C24","89",,"140639.25",,"291359.16"
"72","C24","90",,"140684.7",,"299699.75"
"73","D1","1","82361.23","141507.56",,
"73","D1","2","82252.03","141155.38",,
"73","D1","3","81924.414","140819.86",,
"73","D1","4","81670.03","140607.4",,
"73","D1","5","81188.71","139516.72",,
"73","D1","6","80550.11","138296.08",,
"73","D1","7","80170.2","137660.06",,
"73","D1","8","80104.09","137325.03",,
"73","D1","9","80131.24","137172.88",,
"73","D1","10","80248.16","137185.75",,
"73","D1","11","80351.67","137404.61",,
"73","D1","12","80555.305","137450.11",,
"73","D1","13","80851.48","137466.34",,
"73","D1","14","81897.53","137578.06",,
"73","D1","15","83628.75","137647.8",,
"73","D1","16","86325.11","137605.78",,
"73","D1","17","91391.53","137766.53",,
"73","D1","18","100752.32","137730.89",,
"73","D1","19","115752.0","137327.22",,
"73","D1","20","136885.53","137103.4",,
"73","D1","21","162556.52","136997.55",,
"73","D1","22","188334.06","136977.45",,
"73","D1","23","210155.9","136889.19",,
"73","D1","24","226112.73","136823.7",,
"73","D1","25","236661.58","136827.11",,
"73","D1","26","243308.52","136771.2",,
"73","D1","27","247560.88","136800.5",,
"73","D1","28","250260.27","136962.92",,
"73","D1","29","252312.83","136901.73",,
"73","D1","30","254102.73","136819.39",,
"73","D1","31","255335.86","136843.08",,
"73","D1","32","256300.5","136785.97",,
"73","D1","33","257582.81","136771.97",,
"73","D1","34","258822.78","136749.08",,
"73","D1","35","259633.67","136712.66",,
"73","D1","36","260526.61","136681.55",,
"73","D1","37","261761.94","136835.83",,
"73","D1","38","262531.6","136958.16",,
"73","D1","39","263315.75","137105.55",,
"73","D1","40","264658.6","136958.1",,
"73","D1","41","265443.22","136856.83",,
"73","D1","42","266147.2","136894.14",,
"73","D1","43","267110.56","136854.4",,
"73","D1","44","268392.3","136923.78",,
"73","D1","45","269312.06","136986.44",,
"73","D1","46","270155.8","136991.88",,
"73","D1","47","271033.16","137065.08",,
"73","D1","48","271805.5","137015.39",,
"73","D1","49","273015.56","136945.03",,
"73","D1","50","273958.12","136940.33",,
"73","D1","51","274608.7","136973.58",,
"73","D1","52","275692.75","137069.31",,
"73","D1","53","276462.06","137030.03",,
"73","D1","54","277086.06","137071.34",,
"73","D1","55","278009.9","137079.92",,
"73","D1","56","278890.34","137122.9",,
"73","D1","57","279685.28","137047.78",,
"73","D1","58","280640.9","136837.97",,
"73","D1","59","281426.0","136778.25",,
"73","D1","60","282466.4","136991.17",,
"73","D1","61","283454.56","137017.23",,
"73","D1","62","284189.4","136851.75",,
"73","D1","63","285222.6","136765.11",,
"73","D1","64","286039.1","136821.31",,
"73","D1","65","287068.16","136818.2",,
"73","D1","66","288136.6","136991.44",,
"73","D1","67","288709.84","137073.64",,
"73","D1","68","289798.75","137230.84",,
"73","D1","69","290730.4","137168.12",,
"73","D1","70","291586.47","137060.4",,
"73","D1","71","292564.16","136998.88",,
"73","D1","72","293489.7","137106.67",,
"73","D1","73","294848.62","137071.19",,
"73","D1","74","296630.9","136932.06",,
"73","D1","75","298760.84","136837.83",,
"73","D1","76","300998.56","136833.53",,
"73","D1","77","304028.38","136728.98",,
"73","D1","78","307170.28","136690.61",,
"73","D1","79","311971.3","136869.47",,
"73","D1","80","318369.16","136802.34",,
"73","D1","81","325720.06","136595.7",,
"73","D1","82","334475.25","136506.73",,
"73","D1","83","344540.25","136526.42",,
"73","D1","84","356078.25","136451.61",,
"73","D1","85","368539.7","136392.98",,
"73","D1","86","381144.44","136387.83",,
"73","D1","87","393837.9","136220.52",,
"73","D1","88","407133.5","136105.55",,
"73","D1","89","420296.28","136011.89",,
"73","D1","90","431461.56","135989.45",,
"74","D2","1","89267.01","162562.84",,
"74","D2","2","88976.41","161858.12",,
"74","D2","3","87829.11","159505.56",,
"74","D2","4","86533.55","157513.12",,
"74","D2","5","85607.65","155915.47",,
"74","D2","6","84990.164","154741.11",,
"74","D2","7","84716.55","153952.62",,
"74","D2","8","84414.89","153692.08",,
"74","D2","9","84318.75","153579.83",,
"74","D2","10","84278.84","153355.11",,
"74","D2","11","84311.89","153225.56",,
"74","D2","12","84507.97","153231.97",,
"74","D2","13","84627.766","153165.1",,
"74","D2","14","84659.664","153106.98",,
"74","D2","15","84824.6","153234.19",,
"74","D2","16","85581.38","153188.4",,
"74","D2","17","86510.414","153223.98",,
"74","D2","18","88213.516","153401.55",,
"74","D2","19","91143.1","153393.34",,
"74","D2","20","96190.945","153293.53",,
"74","D2","21","104518.64","153259.39",,
"74","D2","22","116098.57","153144.27",,
"74","D2","23","130867.67","152992.47",,
"74","D2","24","147366.05","152877.92",,
"74","D2","25","163822.83","152799.16",,
"74","D2","26","179333.45","152673.03",,
"74","D2","27","192871.56","152598.1",,
"74","D2","28","204926.81","152531.9",,
"74","D2","29","214727.77","152107.75",,
"74","D2","30","222253.44","152050.48",,
"74","D2","31","228390.23","152264.52",,
"74","D2","32","233188.36","152310.17",,
"74","D2","33","237161.52","152318.77",,
"74","D2","34","239826.58","152323.34",,
"74","D2","35","242145.23","152280.34",,
"74","D2","36","244274.47","152252.2",,
"74","D2","37","245818.7","152254.19",,
"74","D2","38","247048.55","152403.03",,
"74","D2","39","248118.28","152395.67",,
"74","D2","40","249217.64","152359.27",,
"74","D2","41","250380.36","152214.61",,
"74","D2","42","251164.9","152178.16",,
"74","D2","43","251971.56","152280.78",,
"74","D2","44","253078.28","152254.84",,
"74","D2","45","253749.1","152242.9",,
"74","D2","46","254347.02","152402.6",,
"74","D2","47","255434.4","152518.42",,
"74","D2","48","256455.48","152585.08",,
"74","D2","49","257015.53","152635.36",,
"74","D2","50","257671.73","152563.86",,
"74","D2","51","258413.17","152497.69",,
"74","D2","52","259165.58","152530.33",,
"74","D2","53","260109.89","152564.2",,
"74","D2","54","261071.97","152570.1",,
"74","D2","55","261936.66","152592.4",,
"74","D2","56","262667.7","152569.9",,
"74","D2","57","263178.4","152647.89",,
"74","D2","58","263820.38","152561.78",,
"74","D2","59","264682.5","152495.5",,
"74","D2","60","265695.4","152584.08",,
"74","D2","61","266547.25","152732.11",,
"74","D2","62","267261.3","152735.34",,
"74","D2","63","268011.72","152766.9",,
"74","D2","64","268528.44","152688.28",,
"74","D2","65","269163.84","152608.52",,
"74","D2","66","270164.8","152632.16",,
"74","D2","67","270986.38","152704.19",,
"74","D2","68","271743.25","152683.94",,
"74","D2","69","272389.22","152773.72",,
"74","D2","70","273256.62","152787.16",,
"74","D2","71","274046.5","152768.16",,
"74","D2","72","274639.88","152800.58",,
"74","D2","73","275465.9","152931.27",,
"74","D2","74","276295.38","152857.64",,
"74","D2","75","277346.38","152694.0",,
"74","D2","76","277982.88","152671.58",,
"74","D2","77","278708.7","152935.6",,
"74","D2","78","279745.4","152912.92",,
"74","D2","79","280215.47","152815.45",,
"74","D2","80","281188.94","152769.81",,
"74","D2","81","282487.06","152718.17",,
"74","D2","82","283013.84","152829.56",,
"74","D2","83","284341.47","153003.36",,
"74","D2","84","285087.94","152916.83",,
"74","D2","85","286019.62","152841.72",,
"74","D2","86","287574.06","152936.39",,
"74","D2","87","288831.25","152940.28",,
"74","D2","88","290852.22","152876.92",,
"74","D2","89","293238.38","152897.0",,
"74","D2","90","295711.97","152832.77",,
"75","D3","1","121278.21","169538.64",,
"75","D3","2","120143.73","168163.58",,
"75","D3","3","117828.0","165356.7",,
"75","D3","4","115786.945","163392.64",,
"75","D3","5","114768.17","162200.22",,
"75","D3","6","114334.37","161689.6",,
"75","D3","7","114285.64","161426.25",,
"75","D3","8","114387.08","161291.16",,
"75","D3","9","114434.26","161202.64",,
"75","D3","10","114666.984","160920.48",,
"75","D3","11","115000.66","160801.19",,
"75","D3","12","115156.97","160957.5",,
"75","D3","13","115353.73","161016.72",,
"75","D3","14","115772.805","160960.28",,
"75","D3","15","116510.12","161085.92",,
"75","D3","16","117275.35","161256.75",,
"75","D3","17","118114.75","161330.69",,
"75","D3","18","119681.63","161437.89",,
"75","D3","19","122112.81","161229.36",,
"75","D3","20","125514.94","161199.78",,
"75","D3","21","130112.42","161142.27",,
"75","D3","22","136655.4","160880.44",,
"75","D3","23","144882.48","160488.94",,
"75","D3","24","154205.03","160161.72",,
"75","D3","25","164229.55","159984.02",,
"75","D3","26","174613.66","159549.23",,
"75","D3","27","184804.52","158925.14",,
"75","D3","28","194513.38","158519.45",,
"75","D3","29","203977.08","158149.45",,
"75","D3","30","213100.02","157763.39",,
"75","D3","31","221469.89","157438.84",,
"75","D3","32","228832.56","157127.81",,
"75","D3","33","235508.0","156878.2",,
"75","D3","34","241699.1","156773.48",,
"75","D3","35","247073.44","156597.89",,
"75","D3","36","251615.69","156495.9",,
"75","D3","37","255929.67","156307.86",,
"75","D3","38","259450.97","156213.77",,
"75","D3","39","262567.9","156138.62",,
"75","D3","40","265625.53","155968.61",,
"75","D3","41","268092.56","155965.9",,
"75","D3","42","270263.4","156018.81",,
"75","D3","43","272663.78","155838.83",,
"75","D3","44","274429.94","155692.75",,
"75","D3","45","276229.16","155872.5",,
"75","D3","46","278161.75","155842.2",,
"75","D3","47","279822.9","155884.61",,
"75","D3","48","281328.7","155754.1",,
"75","D3","49","282426.97","155601.31",,
"75","D3","50","284122.62","155579.28",,
"75","D3","51","285812.1","155593.28",,
"75","D3","52","287199.53","155457.75",,
"75","D3","53","288406.0","155450.88",,
"75","D3","54","290065.44","155318.25",,
"75","D3","55","291543.16","155167.9",,
"75","D3","56","292520.47","155317.6",,
"75","D3","57","294041.38","155537.95",,
"75","D3","58","295431.44","155508.42",,
"75","D3","59","296864.03","155467.25",,
"75","D3","60","298405.0","155386.16",,
"75","D3","61","299777.38","155199.48",,
"75","D3","62","300776.66","155050.95",,
"75","D3","63","301783.7","154943.75",,
"75","D3","64","303039.72","155131.22",,
"75","D3","65","304486.25","155080.4",,
"75","D3","66","305651.97","154997.39",,
"75","D3","67","307197.53","154870.86",,
"75","D3","68","308573.97","154979.25",,
"75","D3","69","310050.84","155107.73",,
"75","D3","70","310873.25","155035.16",,
"75","D3","71","312277.38","154872.72",,
"75","D3","72","313882.78","154818.14",,
"75","D3","73","315333.9","154745.33",,
"75","D3","74","316790.56","154951.77",,
"75","D3","75","318322.12","154868.89",,
"75","D3","76","319695.78","154837.44",,
"75","D3","77","321514.12","154831.05",,
"75","D3","78","323729.0","154637.7",,
"75","D3","79","325780.16","154441.52",,
"75","D3","80","328524.34","154343.28",,
"75","D3","81","331791.7","154287.44",,
"75","D3","82","336450.03","154209.86",,
"75","D3","83","341973.4","153977.45",,
"75","D3","84","348813.1","153679.64",,
"75","D3","85","356437.16","153279.95",,
"75","D3","86","365014.6","152770.95",,
"75","D3","87","374028.38","152294.02",,
"75","D3","88","383564.78","151961.75",,
"75","D3","89","392733.84","151687.94",,
"75","D3","90","401231.94","151629.42",,
"76","D4","1","89447.95","164827.94",,
"76","D4","2","88901.73","163701.89",,
"76","D4","3","87663.68","160686.6",,
"76","D4","4","86406.68","158871.67",,
"76","D4","5","85586.164","157534.2",,
"76","D4","6","85299.695","156604.17",,
"76","D4","7","85215.46","156215.44",,
"76","D4","8","85140.37","155829.19",,
"76","D4","9","85007.5","155602.52",,
"76","D4","10","85007.28","155469.66",,
"76","D4","11","85152.87","155341.06",,
"76","D4","12","85239.875","155258.28",,
"76","D4","13","85256.98","155412.1",,
"76","D4","14","85340.29","155367.62",,
"76","D4","15","85997.54","155403.72",,
"76","D4","16","87145.55","155298.77",,
"76","D4","17","88976.81","155235.3",,
"76","D4","18","91880.79","155384.08",,
"76","D4","19","97456.39","155294.72",,
"76","D4","20","107037.95","155142.0",,
"76","D4","21","122040.2","155013.19",,
"76","D4","22","143036.0","154722.36",,
"76","D4","23","167912.03","154378.1",,
"76","D4","24","192880.98","154146.95",,
"76","D4","25","214754.53","154044.89",,
"76","D4","26","231859.38","154036.11",,
"76","D4","27","244358.34","153934.66",,
"76","D4","28","252756.34","153744.36",,
"76","D4","29","258808.31","153671.81",,
"76","D4","30","262786.38","153654.7",,
"76","D4","31","265513.72","153389.8",,
"76","D4","32","268000.28","153331.88",,
"76","D4","33","269908.9","153424.81",,
