# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s3\data\JG076F_FP004-RP004x_Set_II.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-07-20 01:29:11 PM EDT
# Run End Date/Time: 2022-07-20 03:24:46 PM EDT
# Run Duration: 115 minutes 35 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:12:51 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:13:20 PM EDT
"Well","Well Position","Cycle Number","TAMRA","FAM","ROX","CY3","CY5"
"62","C14","1",,"203589.52","145321.02",,
"62","C14","2",,"203886.56","145362.22",,
"62","C14","3",,"204034.36","145550.38",,
"62","C14","4",,"204307.81","145373.52",,
"62","C14","5",,"204538.77","145223.94",,
"62","C14","6",,"204546.66","145419.45",,
"62","C14","7",,"204734.83","145372.17",,
"62","C14","8",,"205200.78","145198.7",,
"62","C14","9",,"205522.1","145287.53",,
"62","C14","10",,"205769.11","145333.03",,
"62","C14","11",,"206219.36","145182.03",,
"62","C14","12",,"206595.89","145168.5",,
"62","C14","13",,"207806.3","145057.08",,
"62","C14","14",,"209805.19","145213.33",,
"62","C14","15",,"212932.56","145208.67",,
"62","C14","16",,"217832.47","145170.6",,
"62","C14","17",,"224890.48","145064.69",,
"62","C14","18",,"234266.92","145191.62",,
"62","C14","19",,"245788.61","145273.4",,
"62","C14","20",,"258109.78","145273.77",,
"62","C14","21",,"271257.12","145143.88",,
"62","C14","22",,"283731.12","145058.72",,
"62","C14","23",,"295068.66","145090.27",,
"62","C14","24",,"306229.16","144893.88",,
"62","C14","25",,"315477.4","144766.89",,
"62","C14","26",,"323864.78","145069.53",,
"62","C14","27",,"330949.47","144998.25",,
"62","C14","28",,"337158.75","144900.12",,
"62","C14","29",,"342717.22","144989.06",,
"62","C14","30",,"347753.94","144861.84",,
"62","C14","31",,"351089.44","144731.39",,
"62","C14","32",,"353913.3","144749.44",,
"62","C14","33",,"356930.44","144638.62",,
"62","C14","34",,"358805.6","144710.12",,
"62","C14","35",,"360649.7","144893.72",,
"62","C14","36",,"362132.0","144779.89",,
"62","C14","37",,"364036.28","144805.38",,
"62","C14","38",,"365631.1","144847.0",,
"62","C14","39",,"366576.25","144699.34",,
"62","C14","40",,"367659.66","144779.17",,
"62","C14","41",,"369179.47","145043.62",,
"62","C14","42",,"370438.97","144949.64",,
"62","C14","43",,"371109.06","144955.98",,
"62","C14","44",,"372433.6","144919.69",,
"62","C14","45",,"373675.5","144839.22",,
"62","C14","46",,"374347.34","144661.61",,
"62","C14","47",,"375350.97","144681.52",,
"62","C14","48",,"376303.84","144816.72",,
"62","C14","49",,"377581.34","144791.6",,
"62","C14","50",,"378763.4","144946.17",,
"62","C14","51",,"380119.88","144880.7",,
"62","C14","52",,"380947.56","144816.61",,
"62","C14","53",,"382388.78","145017.95",,
"62","C14","54",,"383759.7","144950.05",,
"62","C14","55",,"385795.25","145018.48",,
"62","C14","56",,"387576.78","144991.16",,
"62","C14","57",,"390186.8","144931.11",,
"62","C14","58",,"394691.12","144798.8",,
"62","C14","59",,"400488.72","144994.38",,
"62","C14","60",,"406863.25","145206.61",,
"62","C14","61",,"413932.84","145103.98",,
"62","C14","62",,"423647.84","145021.69",,
"62","C14","63",,"433703.34","145279.94",,
"62","C14","64",,"443794.53","145188.06",,
"62","C14","65",,"453525.8","145117.14",,
"62","C14","66",,"463420.88","145225.22",,
"62","C14","67",,"473069.5","145284.95",,
"62","C14","68",,"482476.97","145218.83",,
"62","C14","69",,"491799.0","145389.69",,
"62","C14","70",,"501041.97","145601.5",,
"62","C14","71",,"510504.4","145487.47",,
"62","C14","72",,"519269.53","145494.33",,
"62","C14","73",,"527954.94","145353.44",,
"62","C14","74",,"536296.6","145388.2",,
"62","C14","75",,"544720.94","145628.86",,
"62","C14","76",,"553427.56","145497.6",,
"62","C14","77",,"560847.2","145395.64",,
"62","C14","78",,"568225.9","145691.98",,
"62","C14","79",,"576218.0","145592.22",,
"62","C14","80",,"583655.75","145441.1",,
"62","C14","81",,"591478.7","145449.52",,
"62","C14","82",,"600382.2","145218.75",,
"62","C14","83",,"612699.94","144726.83",,
"62","C14","84",,"634499.1","143780.88",,
"62","C14","85",,"658567.0","142560.47",,
"62","C14","86",,"675997.4","141721.97",,
"62","C14","87",,"683469.25","141034.64",,
"62","C14","88",,"685798.7","140617.02",,
"62","C14","89",,"687025.8","140285.8",,
"62","C14","90",,"687158.6","140214.89",,
"63","C15","1",,"200646.83","148840.61",,
"63","C15","2",,"201041.9","149070.08",,
"63","C15","3",,"201292.77","149152.5",,
"63","C15","4",,"201664.23","149105.52",,
"63","C15","5",,"201764.56","149024.98",,
"63","C15","6",,"201804.89","148944.6",,
"63","C15","7",,"202331.88","148872.23",,
"63","C15","8",,"202511.53","148829.72",,
"63","C15","9",,"202741.83","148885.08",,
"63","C15","10",,"202902.42","148880.97",,
"63","C15","11",,"203309.81","148725.0",,
"63","C15","12",,"203412.22","148699.83",,
"63","C15","13",,"203577.45","148859.48",,
"63","C15","14",,"203912.69","148899.38",,
"63","C15","15",,"204566.5","149029.03",,
"63","C15","16",,"205727.77","148906.7",,
"63","C15","17",,"207671.77","148854.48",,
"63","C15","18",,"210467.75","148999.69",,
"63","C15","19",,"215546.62","149134.89",,
"63","C15","20",,"223240.66","149165.98",,
"63","C15","21",,"234755.66","149118.34",,
"63","C15","22",,"250444.4","149132.44",,
"63","C15","23",,"269130.7","149118.14",,
"63","C15","24",,"287794.7","149237.58",,
"63","C15","25",,"305313.06","149170.75",,
"63","C15","26",,"319371.84","149000.36",,
"63","C15","27",,"329842.97","148923.55",,
"63","C15","28",,"338196.3","148949.72",,
"63","C15","29",,"344344.7","148928.97",,
"63","C15","30",,"348797.84","148878.23",,
"63","C15","31",,"353217.47","148921.38",,
"63","C15","32",,"357277.72","149079.86",,
"63","C15","33",,"360819.5","149115.05",,
"63","C15","34",,"364572.84","149065.19",,
"63","C15","35",,"367916.06","149006.31",,
"63","C15","36",,"371379.66","149021.86",,
"63","C15","37",,"374586.9","149081.47",,
"63","C15","38",,"377078.16","149063.98",,
"63","C15","39",,"381126.53","149006.61",,
"63","C15","40",,"384294.4","148993.19",,
"63","C15","41",,"387219.1","149175.5",,
"63","C15","42",,"390643.88","149178.78",,
"63","C15","43",,"393323.03","149126.42",,
"63","C15","44",,"396224.7","149085.9",,
"63","C15","45",,"399572.56","149167.9",,
"63","C15","46",,"402318.72","149132.42",,
"63","C15","47",,"405515.22","149131.44",,
"63","C15","48",,"408526.22","149141.03",,
"63","C15","49",,"412214.12","149081.12",,
"63","C15","50",,"414771.8","149042.64",,
"63","C15","51",,"417512.75","149018.53",,
"63","C15","52",,"420076.44","149168.83",,
"63","C15","53",,"422560.1","149192.11",,
"63","C15","54",,"425911.1","148817.23",,
"63","C15","55",,"428837.0","148772.22",,
"63","C15","56",,"431379.7","149094.19",,
"63","C15","57",,"434848.03","149102.97",,
"63","C15","58",,"437493.84","149071.11",,
"63","C15","59",,"440771.97","149208.19",,
"63","C15","60",,"444340.75","149306.2",,
"63","C15","61",,"447752.16","149251.27",,
"63","C15","62",,"451620.3","149135.0",,
"63","C15","63",,"456871.5","149100.2",,
"63","C15","64",,"462817.78","149281.34",,
"63","C15","65",,"469880.34","149344.52",,
"63","C15","66",,"478237.25","149452.66",,
"63","C15","67",,"488345.4","149600.64",,
"63","C15","68",,"498914.47","149411.02",,
"63","C15","69",,"509947.7","149364.48",,
"63","C15","70",,"521254.0","149651.5",,
"63","C15","71",,"531867.7","149654.16",,
"63","C15","72",,"542089.3","149657.86",,
"63","C15","73",,"552936.5","149591.02",,
"63","C15","74",,"562389.75","149547.2",,
"63","C15","75",,"572081.94","149508.1",,
"63","C15","76",,"580967.1","149644.02",,
"63","C15","77",,"590376.5","149602.02",,
"63","C15","78",,"599061.4","149611.61",,
"63","C15","79",,"607313.5","149725.2",,
"63","C15","80",,"615531.7","149780.31",,
"63","C15","81",,"623710.9","149692.72",,
"63","C15","82",,"631120.06","149604.05",,
"63","C15","83",,"637513.2","149676.7",,
"63","C15","84",,"644150.94","149770.94",,
"63","C15","85",,"650603.06","149752.22",,
"63","C15","86",,"657027.3","149780.83",,
"63","C15","87",,"662324.5","149725.88",,
"63","C15","88",,"667264.3","149659.61",,
"63","C15","89",,"672830.7","149804.4",,
"63","C15","90",,"677130.7","149961.42",,
"64","C16","1",,"200658.7","145973.06",,
"64","C16","2",,"201080.81","146214.39",,
"64","C16","3",,"201744.27","146336.98",,
"64","C16","4",,"202126.1","146323.95",,
"64","C16","5",,"202305.34","146518.78",,
"64","C16","6",,"202460.25","146575.28",,
"64","C16","7",,"202676.73","146375.39",,
"64","C16","8",,"202888.86","146340.19",,
"64","C16","9",,"203472.62","146575.8",,
"64","C16","10",,"203982.55","146345.58",,
"64","C16","11",,"204553.8","146290.03",,
"64","C16","12",,"206091.95","146582.92",,
"64","C16","13",,"208932.16","146620.25",,
"64","C16","14",,"213469.69","146707.5",,
"64","C16","15",,"221238.67","146539.44",,
"64","C16","16",,"233603.08","146411.66",,
"64","C16","17",,"250600.53","146403.1",,
"64","C16","18",,"272117.78","146516.47",,
"64","C16","19",,"294042.47","146415.73",,
"64","C16","20",,"313328.12","146305.33",,
"64","C16","21",,"329712.12","146229.11",,
"64","C16","22",,"341423.4","146172.73",,
"64","C16","23",,"349743.34","146205.78",,
"64","C16","24",,"355740.5","146146.88",,
"64","C16","25",,"359665.84","146067.89",,
"64","C16","26",,"362251.94","146010.66",,
"64","C16","27",,"364514.3","146017.8",,
"64","C16","28",,"366645.06","146218.28",,
"64","C16","29",,"367895.03","146097.88",,
"64","C16","30",,"368871.62","146030.94",,
"64","C16","31",,"370418.47","146144.53",,
"64","C16","32",,"371836.0","146186.55",,
"64","C16","33",,"372867.22","145961.61",,
"64","C16","34",,"373939.16","145899.23",,
"64","C16","35",,"375185.72","146022.05",,
"64","C16","36",,"376561.44","145990.78",,
"64","C16","37",,"378050.7","145905.16",,
"64","C16","38",,"379020.44","145864.8",,
"64","C16","39",,"380467.16","145904.9",,
"64","C16","40",,"380961.06","145903.31",,
"64","C16","41",,"382295.6","146005.02",,
"64","C16","42",,"383770.88","146090.89",,
"64","C16","43",,"385230.12","146185.48",,
"64","C16","44",,"386587.3","146202.06",,
"64","C16","45",,"386863.1","146338.83",,
"64","C16","46",,"387674.9","146135.62",,
"64","C16","47",,"388960.75","146026.28",,
"64","C16","48",,"390670.66","146080.38",,
"64","C16","49",,"391340.44","146285.52",,
"64","C16","50",,"391531.28","146267.81",,
"64","C16","51",,"393234.56","146128.56",,
"64","C16","52",,"394102.38","145852.6",,
"64","C16","53",,"395715.3","145820.47",,
"64","C16","54",,"396968.34","146054.42",,
"64","C16","55",,"397754.44","146081.19",,
"64","C16","56",,"398398.47","145994.08",,
"64","C16","57",,"399462.38","145854.97",,
"64","C16","58",,"400193.34","145860.42",,
"64","C16","59",,"401660.88","146093.38",,
"64","C16","60",,"403331.62","146003.69",,
"64","C16","61",,"404392.0","145923.23",,
"64","C16","62",,"405246.94","145973.72",,
"64","C16","63",,"406782.25","146185.34",,
"64","C16","64",,"407534.6","146177.22",,
"64","C16","65",,"408446.78","146149.56",,
"64","C16","66",,"409655.56","146112.77",,
"64","C16","67",,"410883.7","146020.81",,
"64","C16","68",,"411585.9","145837.97",,
"64","C16","69",,"412664.38","145828.89",,
"64","C16","70",,"414122.62","146056.19",,
"64","C16","71",,"415921.4","146029.83",,
"64","C16","72",,"417828.8","145978.2",,
"64","C16","73",,"418900.12","146018.53",,
"64","C16","74",,"421106.12","146038.88",,
"64","C16","75",,"423624.12","146205.31",,
"64","C16","76",,"427078.47","146079.56",,
"64","C16","77",,"431421.6","146015.06",,
"64","C16","78",,"438112.7","146099.52",,
"64","C16","79",,"445789.0","146024.11",,
"64","C16","80",,"455696.0","145813.8",,
"64","C16","81",,"466459.16","145775.11",,
"64","C16","82",,"478627.06","145921.6",,
"64","C16","83",,"492037.0","145927.97",,
"64","C16","84",,"505430.62","145708.2",,
"64","C16","85",,"518278.5","145703.5",,
"64","C16","86",,"530885.75","145936.25",,
"64","C16","87",,"542860.1","145928.73",,
"64","C16","88",,"554868.94","145852.19",,
"64","C16","89",,"566244.6","145753.47",,
"64","C16","90",,"575100.06","145708.23",,
"65","C17","1","162150.28","168767.84","149993.95",,
"65","C17","2","162451.53","169341.39","150249.55",,
"65","C17","3","163265.84","170457.16","150814.08",,
"65","C17","4","163604.3","171429.27","151206.45",,
"65","C17","5","163879.6","172055.6","151616.7",,
"65","C17","6","163917.03","172510.62","151739.11",,
"65","C17","7","164178.55","173154.38","151881.7",,
"65","C17","8","164601.36","173855.89","151832.83",,
"65","C17","9","164812.77","174346.33","151961.88",,
"65","C17","10","164898.16","174987.7","152144.4",,
"65","C17","11","165104.2","176108.94","152246.42",,
"65","C17","12","165021.81","177846.36","152189.27",,
"65","C17","13","164952.4","180791.64","152393.4",,
"65","C17","14","165406.81","185759.89","152539.48",,
"65","C17","15","165841.8","194618.4","152471.69",,
"65","C17","16","166326.08","208869.92","152599.44",,
"65","C17","17","167063.34","228394.62","152616.77",,
"65","C17","18","167578.69","251842.25","152556.38",,
"65","C17","19","168487.94","275902.94","152457.92",,
"65","C17","20","169158.4","296121.5","152441.44",,
"65","C17","21","169189.45","310931.2","152542.83",,
"65","C17","22","169283.42","321425.38","152362.34",,
"65","C17","23","169648.69","328249.5","152272.44",,
"65","C17","24","169609.28","332404.62","152577.5",,
"65","C17","25","169939.53","334406.56","152529.8",,
"65","C17","26","170043.12","336501.44","152423.25",,
"65","C17","27","169902.89","338665.66","152464.23",,
"65","C17","28","169955.44","340465.0","152504.1",,
"65","C17","29","169824.17","341539.6","152573.3",,
"65","C17","30","169910.5","342917.78","152534.56",,
"65","C17","31","170006.03","344256.78","152414.78",,
"65","C17","32","170086.88","345390.9","152477.58",,
"65","C17","33","170101.95","347234.16","152490.48",,
"65","C17","34","170166.88","348757.25","152509.08",,
"65","C17","35","169912.84","349221.5","152376.53",,
"65","C17","36","169732.7","349791.25","152344.39",,
"65","C17","37","170088.83","350644.62","152511.84",,
"65","C17","38","169993.6","352531.56","152589.5",,
"65","C17","39","169854.23","353847.2","152711.34",,
"65","C17","40","169942.23","355294.75","152580.8",,
"65","C17","41","170033.39","355918.94","152368.14",,
"65","C17","42","170336.84","356920.5","152218.61",,
"65","C17","43","170280.02","357813.75","152240.25",,
"65","C17","44","170289.22","359006.12","152177.97",,
"65","C17","45","170374.67","360331.75","152312.55",,
"65","C17","46","170174.4","361121.53","152287.6",,
"65","C17","47","170136.73","362270.72","152476.52",,
"65","C17","48","170522.06","363280.47","152578.98",,
"65","C17","49","170445.36","364775.06","152690.06",,
"65","C17","50","170410.5","365357.9","152621.05",,
"65","C17","51","170361.97","366698.06","152482.72",,
"65","C17","52","170479.38","367735.62","152546.69",,
"65","C17","53","170229.66","368975.16","152652.19",,
"65","C17","54","170023.53","369918.84","152704.62",,
"65","C17","55","170275.27","370667.38","152740.73",,
"65","C17","56","170460.86","371459.38","152658.77",,
"65","C17","57","170701.86","372356.84","152704.39",,
"65","C17","58","170868.4","373899.97","152713.56",,
"65","C17","59","170694.03","374757.56","152790.97",,
"65","C17","60","170425.69","375637.1","152689.9",,
"65","C17","61","170520.89","377042.3","152680.05",,
"65","C17","62","170869.66","377612.2","152561.34",,
"65","C17","63","170863.81","378883.0","152588.58",,
"65","C17","64","170617.16","380374.2","152685.33",,
"65","C17","65","170642.89","381051.2","152738.64",,
"65","C17","66","170859.81","382174.22","152874.98",,
"65","C17","67","171017.75","383602.16","152757.67",,
"65","C17","68","170870.08","384786.25","152701.44",,
"65","C17","69","170828.88","385483.94","152779.98",,
"65","C17","70","170975.61","386137.66","152756.92",,
"65","C17","71","171079.28","387570.75","152822.44",,
"65","C17","72","171093.3","388185.9","152718.92",,
"65","C17","73","171214.38","389480.97","152730.84",,
"65","C17","74","171066.78","390785.34","152725.58",,
"65","C17","75","171206.3","391616.0","152797.7",,
"65","C17","76","171033.3","392818.75","152853.23",,
"65","C17","77","170825.81","394530.88","152760.39",,
"65","C17","78","171119.69","396502.34","152627.77",,
"65","C17","79","171142.84","397921.12","152732.78",,
"65","C17","80","170984.78","399678.9","152803.12",,
"65","C17","81","171275.02","402462.66","152665.25",,
"65","C17","82","171185.75","406169.8","152587.72",,
"65","C17","83","171177.39","409873.44","152534.5",,
"65","C17","84","171574.39","414647.25","152400.25",,
"65","C17","85","171840.08","420971.62","152443.14",,
"65","C17","86","171791.05","427592.1","152596.47",,
"65","C17","87","172297.81","434970.1","152562.83",,
"65","C17","88","172324.58","443438.4","152764.73",,
"65","C17","89","172670.4","452780.66","152765.92",,
"65","C17","90","172620.17","460418.34","152878.92",,
"66","C18","1","176587.95","185529.1","162674.36",,
"66","C18","2","176971.64","186169.28","162855.97",,
"66","C18","3","177405.36","187192.44","163395.22",,
"66","C18","4","177838.55","187702.23","163976.22",,
"66","C18","5","178142.23","188513.06","164046.73",,
"66","C18","6","178457.4","189301.61","164206.2",,
"66","C18","7","178760.19","189704.62","164244.52",,
"66","C18","8","179011.33","190181.78","164292.34",,
"66","C18","9","178924.08","190720.38","164378.5",,
"66","C18","10","178797.31","191054.44","164503.19",,
"66","C18","11","178942.72","191502.88","164791.78",,
"66","C18","12","179125.78","192418.98","164832.69",,
"66","C18","13","179360.84","193220.4","164897.56",,
"66","C18","14","179349.42","194641.06","165283.66",,
"66","C18","15","179658.58","196959.1","165087.6",,
"66","C18","16","179888.6","200509.38","164896.64",,
"66","C18","17","180068.52","206281.0","164875.0",,
"66","C18","18","180380.8","215032.73","164748.95",,
"66","C18","19","180601.17","226982.27","164768.66",,
"66","C18","20","180569.86","240820.4","165177.75",,
"66","C18","21","180943.17","256344.6","165366.2",,
"66","C18","22","181294.89","271802.0","165272.33",,
"66","C18","23","181814.6","285634.56","165094.05",,
"66","C18","24","181787.77","297780.78","164979.27",,
"66","C18","25","181899.34","307234.66","164944.31",,
"66","C18","26","182036.27","315406.16","165006.69",,
"66","C18","27","181931.17","322629.3","165083.86",,
"66","C18","28","182170.44","327423.25","164926.1",,
"66","C18","29","182432.0","331237.75","164670.33",,
"66","C18","30","182451.27","334542.6","164571.11",,
"66","C18","31","182296.16","336810.4","164794.45",,
"66","C18","32","182534.94","338793.34","164713.78",,
"66","C18","33","182896.06","340382.0","164649.61",,
"66","C18","34","182712.11","342406.47","164918.86",,
"66","C18","35","182510.1","343803.4","164735.39",,
"66","C18","36","182708.05","345121.84","164627.19",,
"66","C18","37","182651.6","346220.6","164855.94",,
"66","C18","38","182504.98","347178.38","164725.06",,
